"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL4641887";"";"0";"284.29";"0";"2.36";"1m";"NS(=O)(=O)c1ccc(Nc2cc(F)cc(F)c2)cc1";"Kd";"'='";"24500.0";"nM";"4.61";"";"";"UO_0000065";"16.22";"0.33";"2.25";"6.39";"0";"CHEMBL4621789";"Displacement of FITC-labelled probe from human SOS1 catalytic domain (564 to 1049 residues) incubated for 20 mins by fluorescence polarization competition assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4619787";"1";"Scientific Literature";"J Med Chem";"2020";"None";""
"CHEMBL4636993";"";"0";"344.80";"0";"2.42";"2d";"NCCc1cc(S(N)(=O)=O)ccc1Oc1ccc(F)c(Cl)c1";"EC50";"'='";"1320.0";"nM";"5.88";"";"";"UO_0000065";"17.05";"0.36";"3.46";"6.16";"0";"CHEMBL4621792";"Agonist activity at His6-tagged-human SOS1 catalytic domain (564 to 1049 residues) expressed in Escherichia coli BL21-CodonPlus-RIPL cells assessed as increase in SOS1-mediated GDP/GTP nucleotide exchange upon K-Ras G12D mutant (1 to 169 residues) by BODIPY-GDP assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4619787";"1";"Scientific Literature";"J Med Chem";"2020";"None";""
"CHEMBL4643912";"";"0";"455.94";"0";"2.44";"3i";"NS(=O)(=O)c1ccc(Oc2ccc(F)c(Cl)c2)c(CN2CCN(C3COC3)CC2)c1";"EC50";"'='";"7880.0";"nM";"5.10";"";"";"UO_0000065";"11.19";"0.23";"2.66";"6.00";"0";"CHEMBL4621792";"Agonist activity at His6-tagged-human SOS1 catalytic domain (564 to 1049 residues) expressed in Escherichia coli BL21-CodonPlus-RIPL cells assessed as increase in SOS1-mediated GDP/GTP nucleotide exchange upon K-Ras G12D mutant (1 to 169 residues) by BODIPY-GDP assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4619787";"1";"Scientific Literature";"J Med Chem";"2020";"None";""
"CHEMBL4638738";"";"0";"453.97";"0";"3.49";"2l";"NS(=O)(=O)c1ccc(Oc2ccc(F)c(Cl)c2)c(CN2CCC3(CCNCC3)C2)c1";"Activity";"'='";"89.3";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4621793";"Agonist activity at His6-tagged-human SOS1 catalytic domain (564 to 1049 residues) expressed in Escherichia coli BL21-CodonPlus-RIPL cells assessed as increase in SOS1-mediated GDP/GTP nucleotide exchange upon K-Ras G12D mutant (1 to 169 residues) by measuring relative activation at 100 uM by BODIPY-GDP assay relative to (2S)-2-amino-N-[1-[(5-chloro-1H-indol-3-yl)methyl]-4-piperidyl]-3-(1H-indol-3-yl)propanamide";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4619787";"1";"Scientific Literature";"J Med Chem";"2020";"None";""
"CHEMBL4648876";"";"0";"442.94";"0";"2.00";"3g";"NCCN1CCN(Cc2cc(S(N)(=O)=O)ccc2Oc2ccc(F)c(Cl)c2)CC1";"Activity";"'='";"53.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4621793";"Agonist activity at His6-tagged-human SOS1 catalytic domain (564 to 1049 residues) expressed in Escherichia coli BL21-CodonPlus-RIPL cells assessed as increase in SOS1-mediated GDP/GTP nucleotide exchange upon K-Ras G12D mutant (1 to 169 residues) by measuring relative activation at 100 uM by BODIPY-GDP assay relative to (2S)-2-amino-N-[1-[(5-chloro-1H-indol-3-yl)methyl]-4-piperidyl]-3-(1H-indol-3-yl)propanamide";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4619787";"1";"Scientific Literature";"J Med Chem";"2020";"None";""
"CHEMBL1194871";"";"0";"233.70";"0";"2.38";"F-1";"Clc1ccc(-c2[nH]nc3c2CNCC3)cc1";"Kd";"'='";"330000.0";"nM";"3.48";"";"";"UO_0000065";"14.90";"0.30";"1.10";"8.55";"0";"CHEMBL4621788";"Binding affinity to IVLM methyl-labeled SOS1 catalytic domain (566 to 1046 residues) (unknown origin) by 1H-13C HMQC NMR analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4619787";"1";"Scientific Literature";"J Med Chem";"2020";"None";""
"CHEMBL4644614";"";"0";"231.29";"0";"1.82";"F-7";"CCCNS(=O)(=O)c1ccc(F)cc1C";"Kd";"'>'";"2000000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4621788";"Binding affinity to IVLM methyl-labeled SOS1 catalytic domain (566 to 1046 residues) (unknown origin) by 1H-13C HMQC NMR analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4619787";"1";"Scientific Literature";"J Med Chem";"2020";"None";""
"CHEMBL4641303";"";"0";"441.96";"0";"3.44";"3b";"CC(C)N1CCN(Cc2cc(S(N)(=O)=O)ccc2Oc2ccc(F)c(Cl)c2)CC1";"Kd";"'='";"80300.0";"nM";"4.09";"";"";"UO_0000065";"9.27";"0.19";"0.66";"5.40";"0";"CHEMBL4621789";"Displacement of FITC-labelled probe from human SOS1 catalytic domain (564 to 1049 residues) incubated for 20 mins by fluorescence polarization competition assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4619787";"1";"Scientific Literature";"J Med Chem";"2020";"None";""
"CHEMBL4165869";"";"0";"449.99";"0";"3.95";"Cpd S3";"N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NC1CCN(Cc2c[nH]c3ccc(Cl)cc23)CC1";"Activity";"";"";"";"";"";"Active";"";"";"";"";"";"0";"CHEMBL4621790";"Agonist activity at SOS1 in human HeLa cells assessed as modulation of ERK1 phosphorylation at T202 residue at 200 uM by Western blot analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4619787";"1";"Scientific Literature";"J Med Chem";"2020";"CHEMBL3308376";""
"CHEMBL1988909";"";"0";"438.44";"0";"3.48";"NSC-658497";"O=C1Oc2ccccc2C(=O)/C1=C/N1C(=O)/C(=C/c2ccc([N+](=O)[O-])cc2)SC1=S";"Inhibition";"'='";"100.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4421084";"Inhibition of N-terminal 6x-His-tagged recombinant human SOS1 catalytic domain (residues 564 to 1049 residues) expressed in Escherichia coli BL21 (DE3) assessed as reduction in 50 nM SOS1-mediated GDP/GTP nucleotide exchange upon 2 uM N-terminal-GST-tagged H-Ras (1 to 166 residues) at 100 uM by BODIPY-FL-GDP dissociation assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4420078";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4209928";"";"0";"352.46";"0";"3.56";"18";"Cc1cc2nc(N3CCNCC3)n(Cc3ccc(F)c(C)c3)c2cc1C";"EC50";"'='";"4100.0";"nM";"5.39";"";"";"UO_0000065";"15.28";"0.28";"1.83";"16.28";"0";"CHEMBL4201750";"Activation of human recombinant N-terminal His6-tagged SOS1 (564 to 1049 residues) expressed in BL21-RIL Escherichia coli assessed as SOS1-RAS complex formation by measuring exchange of GTP to BODIPY-GDP measured every 3 secs for 30 mins by nucleotide exchange assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196202";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4243567";"";"0";"437.95";"1";"5.75";"34";"C[C@@H](Nc1nc(Nc2ccc(F)c(Cl)c2)nc2c(C3=CCNCC3)cccc12)C1CC1";"FC";"'='";"1.08";"";"";"";"";"";"";"";"";"";"0";"CHEMBL4237206";"Activation of SOS1 in human HeLa cells assessed as effect on RAS-GTP levels by measuring ratio of total RAS level to RAS-GTP level at 6.3 uM after 30 mins by active RAS pull-down assay relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4229573";"1";"Scientific Literature";"ACS Med Chem Lett";"2018";"None";""
"CHEMBL4238147";"";"0";"399.90";"0";"4.88";"32";"C[C@@H](Nc1nc(Nc2ccc(F)c(Cl)c2)nc2c(CCN)cccc12)C1CC1";"EC50";"'='";"2700.0";"nM";"5.57";"";"";"UO_0000065";"13.93";"0.27";"0.69";"7.34";"0";"CHEMBL4237203";"Activation of SOS1 in human HeLa cells assessed as increase in RAS-GTP levels after 30 mins by pull-down assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4229573";"1";"Scientific Literature";"ACS Med Chem Lett";"2018";"None";""
"CHEMBL4251375";"";"0";"385.25";"1";"5.89";"12";"Clc1ccc(Nc2nc(NCc3ccco3)c3ccccc3n2)cc1Cl";"Activity";"'='";"22.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4237204";"Activation of SOS1 in human HeLa cells assessed as increase in RAS-GTP levels after 30 mins by pull-down assay relative to positive control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4229573";"1";"Scientific Literature";"ACS Med Chem Lett";"2018";"None";""
"CHEMBL4245081";"";"0";"356.83";"1";"5.38";"22";"C[C@@H](Nc1nc(Nc2ccc(F)c(Cl)c2)nc2ccccc12)C1CC1";"FC";"'='";"0.85";"";"";"";"";"";"";"";"";"";"0";"CHEMBL4237206";"Activation of SOS1 in human HeLa cells assessed as effect on RAS-GTP levels by measuring ratio of total RAS level to RAS-GTP level at 6.3 uM after 30 mins by active RAS pull-down assay relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4229573";"1";"Scientific Literature";"ACS Med Chem Lett";"2018";"None";""
"CHEMBL4208610";"";"0";"288.75";"0";"4.49";"4";"Cc1cc2ncn(Cc3ccc(F)c(Cl)c3)c2cc1C";"EC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4201750";"Activation of human recombinant N-terminal His6-tagged SOS1 (564 to 1049 residues) expressed in BL21-RIL Escherichia coli assessed as SOS1-RAS complex formation by measuring exchange of GTP to BODIPY-GDP measured every 3 secs for 30 mins by nucleotide exchange assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196202";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4203080";"";"0";"354.89";"0";"3.76";"14";"Cc1cc2nc(N3CCNCC3)n(Cc3ccc(Cl)cc3)c2cc1C";"Activity";"'='";"164.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4201751";"Activation of human recombinant N-terminal His6-tagged SOS1 (564 to 1049 residues) expressed in BL21-RIL Escherichia coli assessed as SOS1-RAS complex formation by measuring exchange of GTP to BODIPY-GDP measured every 3 secs for 30 mins by nucleotide exchange assay relative to control";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196202";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4213612";"";"0";"448.97";"1";"5.57";"30";"Cc1cc(Cn2c(N3CCNCC3)nc3c(-c4ccccc4)cc(Cl)cc32)cc(C)c1F";"Kd";"'='";"270.0";"nM";"6.57";"";"";"UO_0000065";"14.63";"0.28";"1.00";"19.85";"0";"CHEMBL4201752";"Binding affinity to human recombinant N-terminal His6-tagged SOS1 (564 to 1049 residues) expressed in BL21-RIL Escherichia coli by fluorescent probe S1 based fluorescence polarization anisotrophy saturation binding assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196202";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4215257";"";"0";"471.02";"0";"3.83";"47";"Cc1cc(Cn2c(N3CCNCC3)nc3c(N4CCC[C@H]4CN)cc(Cl)cc32)cc(C)c1F";"Kd";"'='";"140.0";"nM";"6.85";"";"";"UO_0000065";"14.55";"0.28";"3.02";"10.99";"0";"CHEMBL4201754";"Binding affinity to human recombinant N-terminal His6-tagged SOS1 (564 to 1049 residues) expressed in BL21-RIL Escherichia coli by fluorescent probe S2 based fluorescence polarization anisotrophy saturation binding assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196202";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4210312";"";"0";"463.95";"0";"3.63";"63";"Cc1nc(N)ncc1-c1cc(Cl)cc2c1nc(N1CC3(CNC3)C1)n2Cc1ccc(F)cc1";"Activity";"";"";"";"";"";"Active";"";"";"";"";"";"0";"CHEMBL4201758";"Biphasic activity at of SOS1 in human HeLa cells expressing wild type KRAS assessed as induction of ERK1/2 T202/Y204 phosphorylation at 1.5 to 100 uM (lower range) incubated for 30 mins by In-cell Western assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196202";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4208983";"";"0";"492.00";"0";"4.25";"62";"Cc1cc(Cn2c(N3CC4(CNC4)C3)nc3c(-c4cnc(N)nc4C)cc(Cl)cc32)cc(C)c1F";"Kd";"'='";"12.0";"nM";"7.92";"";"";"UO_0000065";"16.10";"0.31";"3.67";"9.33";"0";"CHEMBL4201753";"Binding affinity to human recombinant N-terminal His6-tagged SOS1 (564 to 1049 residues) expressed in BL21-RIL Escherichia coli by fluorescent probe S3 based fluorescence polarization anisotrophy saturation binding assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196202";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4214176";"";"0";"483.42";"1";"6.22";"38";"Cc1cc(Cn2c(N3CCNCC3)nc3c(-c4ccccc4Cl)cc(Cl)cc32)cc(C)c1F";"EC50";"'='";"11000.0";"nM";"4.96";"";"";"UO_0000065";"10.26";"0.21";"-1.26";"14.99";"0";"CHEMBL4201755";"Activation of SOS1 in human HeLa cells expressing wild type KRAS assessed as induction of ERK1/2 T202/Y204 phosphorylation incubated for 30 mins by In-cell Western assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196202";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4217599";"";"0";"466.99";"0";"4.91";"58";"Cc1cc(Cn2c(N3CCNCC3)nc3c(-c4c(C)n[nH]c4C)cc(Cl)cc32)cc(C)c1F";"EC50";"'='";"9000.0";"nM";"5.05";"";"";"UO_0000065";"10.80";"0.21";"0.14";"8.17";"0";"CHEMBL4201755";"Activation of SOS1 in human HeLa cells expressing wild type KRAS assessed as induction of ERK1/2 T202/Y204 phosphorylation incubated for 30 mins by In-cell Western assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196202";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4203017";"";"0";"495.43";"1";"6.22";"59";"Cc1cc(Cn2c(N3CC4(CNC4)C3)nc3c(-c4ccccc4Cl)cc(Cl)cc32)cc(C)c1F";"EC50";"'='";"14000.0";"nM";"4.85";"";"";"UO_0000065";"9.80";"0.19";"-1.37";"14.67";"0";"CHEMBL4201755";"Activation of SOS1 in human HeLa cells expressing wild type KRAS assessed as induction of ERK1/2 T202/Y204 phosphorylation incubated for 30 mins by In-cell Western assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196202";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4213025";"";"0";"483.04";"0";"3.66";"64";"Cc1cc(Cn2c(N3CC4(CNC4)C3)nc3c(N4CCN(C)CC4)cc(Cl)cc32)cc(C)c1F";"Activity";"";"";"";"";"";"Active";"";"";"";"";"";"0";"CHEMBL4201764";"Activation of SOS1 in human HeLa cells expressing wild type KRAS assessed as increase in RAS-GTP levels at 0.3 uM incubated for 10 mins by active RAS pull-down assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196202";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4207431";"";"0";"388.44";"0";"4.13";"16";"Cc1cc2nc(N3CCNCC3)n(Cc3ccc(C(F)(F)F)cc3)c2cc1C";"EC50";"'='";"19600.0";"nM";"4.71";"";"";"UO_0000065";"12.12";"0.23";"0.58";"14.23";"0";"CHEMBL4201750";"Activation of human recombinant N-terminal His6-tagged SOS1 (564 to 1049 residues) expressed in BL21-RIL Escherichia coli assessed as SOS1-RAS complex formation by measuring exchange of GTP to BODIPY-GDP measured every 3 secs for 30 mins by nucleotide exchange assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196202";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4208139";"";"0";"412.82";"0";"4.31";"25";"Fc1ccc(Cn2c(N3CCNCC3)nc3ccc(C(F)(F)F)cc32)cc1Cl";"EC50";"'='";"4400.0";"nM";"5.36";"";"";"UO_0000065";"12.98";"0.26";"1.05";"16.19";"0";"CHEMBL4201750";"Activation of human recombinant N-terminal His6-tagged SOS1 (564 to 1049 residues) expressed in BL21-RIL Escherichia coli assessed as SOS1-RAS complex formation by measuring exchange of GTP to BODIPY-GDP measured every 3 secs for 30 mins by nucleotide exchange assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196202";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4212206";"";"0";"493.03";"1";"5.48";"56";"Cc1cc(Cn2c(N3CCNCC3)nc3c(-c4cncnc4C(C)C)cc(Cl)cc32)cc(C)c1F";"EC50";"'='";"13900.0";"nM";"4.86";"";"";"UO_0000065";"9.85";"0.19";"-0.62";"8.25";"0";"CHEMBL4201756";"Activation of SOS1 in human NCI-H727 cells expressing KRAS G12V mutant assessed as induction of ERK1/2 T202/Y204 phosphorylation incubated for 30 mins by In-cell Western assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H727";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196202";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4218552";"";"0";"372.88";"0";"3.90";"29";"Cc1cc(Cn2c(N3CCNCC3)nc3ccc(Cl)cc32)cc(C)c1F";"Activity";"";"";"";"";"";"Active";"";"";"";"";"";"0";"CHEMBL4201758";"Biphasic activity at of SOS1 in human HeLa cells expressing wild type KRAS assessed as induction of ERK1/2 T202/Y204 phosphorylation at 1.5 to 100 uM (lower range) incubated for 30 mins by In-cell Western assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196202";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4214703";"";"0";"479.00";"0";"4.91";"65";"Cc1cc(Cn2c(N3CC4(CNC4)C3)nc3c(-c4c(C)n[nH]c4C)cc(Cl)cc32)cc(C)c1F";"Activity";"";"";"";"";"";"Active";"";"";"";"";"";"0";"CHEMBL4201758";"Biphasic activity at of SOS1 in human HeLa cells expressing wild type KRAS assessed as induction of ERK1/2 T202/Y204 phosphorylation at 1.5 to 100 uM (lower range) incubated for 30 mins by In-cell Western assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196202";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4203733";"";"0";"303.77";"0";"4.08";"3";"Cc1cc2nc(N)n(Cc3ccc(F)c(Cl)c3)c2cc1C";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL4201759";"Biphasic activity at of SOS1 in human HeLa cells expressing wild type KRAS assessed as reduction in ERK1/2 T202/Y204 phosphorylation at 1.5 to 100 uM (higher range) incubated for 30 mins by In-cell Western assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196202";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4460195";"";"0";"601.71";"2";"6.53";"I-263";"COc1cc2nc(C)nc(N[C@H](C)c3cc(N)cc(C(F)(F)F)c3C)c2cc1[C@H]1CC[C@H](C(=O)N(C)CC(C)(C)O)CC1";"IC50";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"14.16";"0.27";"1.99";"7.50";"0";"CHEMBL4421312";"Inhibition of GST-tagged SOS1 (564 to 1049 amino acids) (unknown origin) assessed as reduction SOS1/6xHis-Tev-tagged K-Ras G12D mutant (1 to 169 residues) interaction incubated for 30 mins by AlphaLISA method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4420081";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4467754";"";"0";"396.90";"1";"5.28";"I-170";"Cc1nc(N[C@H](C)c2cccc(Cl)c2F)c2cc(C3=CCNCC3)ccc2n1";"IC50";"'='";"24.0";"nM";"7.62";"";"";"UO_0000065";"19.20";"0.37";"2.34";"15.29";"0";"CHEMBL4421312";"Inhibition of GST-tagged SOS1 (564 to 1049 amino acids) (unknown origin) assessed as reduction SOS1/6xHis-Tev-tagged K-Ras G12D mutant (1 to 169 residues) interaction incubated for 30 mins by AlphaLISA method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4420081";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4453641";"";"0";"471.46";"1";"5.22";"I-106";"Cc1nc(N[C@H](C)c2cc(N)cc(C(F)(F)F)c2)c2cc(-c3ccc(=O)n(C)c3)c(F)cc2n1";"IC50";"'='";"18.0";"nM";"7.75";"";"";"UO_0000065";"16.43";"0.31";"2.52";"9.02";"0";"CHEMBL4421312";"Inhibition of GST-tagged SOS1 (564 to 1049 amino acids) (unknown origin) assessed as reduction SOS1/6xHis-Tev-tagged K-Ras G12D mutant (1 to 169 residues) interaction incubated for 30 mins by AlphaLISA method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2079846";"Son of sevenless homolog 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4420081";"38";"Patent Bioactivity Data";"";"";"None";""
